FMEL_UPD_D,Feature ID,Geometry Type,INC_CRC,Name,Point Order,SUBID,Sub Feature ID,X,X_COORD,Y,Y_COORD,address_type,blk_no,building,clinic_programme_code,floor_no,hci_code,hci_name,hci_tel,licence_type,postal,street_name,unit_no
20210926121846,975,Point,B488E526BD4B8D7D,kml_976,0,975_0,975,103.805373812286,24890.01816124,1.31641190070436,33187.67453058,A,8,,"CDMP,CHAS,ISP",01,9405255,YAP MEDICARE CLINIC & SURGERY,64712338,MC,260008,EMPRESS RD,03
20210926121846,976,Point,483E293AF8AD58D3,kml_977,0,976_0,976,103.844212383776,29212.37210633,1.32214005414322,33821.04952422,B,38,Mount Elizabeth Novena Specialist Centre,"CDMP,CHAS",08,14M0181,YAP WEE SEE RESPIRATORY AND SLEEP CLINIC,62684890,MC,329563,IRRAWADDY ROAD,27
20210926121846,977,Point,E03AB0D1B126250C,kml_978,0,977_0,977,103.74450960652,18116.55859666,1.3515908698424,37077.74800306,A,134,,"CDMP,CHAS,ISP",01,9401935,YEO CLINIC,65660601,MC,650134,BT BATOK WEST AVE 6,447
20210926121846,978,Point,4AD5F259C0294525,kml_979,0,978_0,978,103.770861088487,21049.07734466,1.31351386363529,32867.29394626,A,354,,"CDMP,CHAS",01,9402127,YEO'S Clinic,67790790,MD,120354,Clementi Avenue 2,221
20210926121846,979,Point,92A11648D67FE110,kml_980,0,979_0,979,103.828789865619,27495.9920987,1.2863657812581,29865.31238519,,11A,,"CDMP,CHAS",02,9401946,YIM CLINIC,62707587,MC,161011,BOON TIONG ROAD,03/04/05
20210926121846,980,Point,428FE74EAB8351B7,kml_981,0,980_0,980,103.801293104546,24436.05866903,1.43998366603242,46851.62000617,,678,,"CDMP,CHAS",01,9402426,YIM MEDICAL CENTRE (ADMIRALTY MRT),68939181,MC,730678,WOODLANDS AVE 6,722
20210926121846,981,Point,999E1F1109D7D5C9,kml_982,0,981_0,981,103.83899894357,28632.13864197,1.43416807953309,46208.53743452,A,236,,"CDMP,CHAS",01,15M0047,YISHUN RING ROAD CLINIC,62577202,MC,760236,YISHUN RING ROAD,1010
20210926121846,982,Point,A66B137457AB94AA,kml_983,0,982_0,982,103.833671016582,28039.22110662,1.4298998339656,45736.57548391,A,743,,"CDMP,CHAS",01,13M0256,YISHUNONE FAMILY CLINIC,67590950,MC,760743,YISHUN AVENUE 5,534
20210926121846,983,Point,04940BEC85ABE8BB,kml_984,0,983_0,983,103.839186936926,28653.06383742,1.41856736772689,44483.48931198,A,632,,"CDMP,CHAS",01,9401959,YONG CLINIC & SURGERY,67531803,MC,760632,YISHUN ST 61,06
20210926121846,984,Point,FD09BA038FCB68DC,kml_985,0,984_0,984,103.961129743645,42223.94331437,1.35335719500359,37273.2530566,A,333,,"CDMP,CHAS,ISP",01,9403544,YOONG FAMILY CLINIC & SURGERY,67826167,MC,520333,TAMPINES ST 32,536
20210926121846,985,Point,015DBCF5943CE5A4,kml_986,0,985_0,985,103.879898474189,33183.85537693,1.33372866023576,35102.5044547,A,5,,"CDMP,CHAS",01,16C0391,YSL ALJUNIED CLINIC & SURGERY,63430626,MC,360005,UPPER ALJUNIED LANE,42
20210926121846,986,Point,4840E6B334A3C408,kml_987,0,986_0,986,103.925307290309,38237.39524452,1.33131386611754,34835.63076449,A,539,,"CDMP,CHAS,ISP",01,16C0136,YSL BEDOK CLINIC & SURGERY,62452684,MD,460539,BEDOK NORTH STREET 3,631
20210926121846,987,Point,5B66AB788178DBBB,kml_988,0,987_0,987,103.94672691895,40621.04569602,1.35783252185449,37768.03319264,A,419,,CHAS,01,9401925,Yao Medical Clinic,67830232,MC,520419,TAMPINES STREET 41,96
20210926121846,988,Point,6DC02FCA717F1067,kml_989,0,988_0,988,103.757451263607,19556.70066582,1.31641321897956,33187.93129389,B,1,NEWEST,"CDMP,CHAS",01,17M0003,Yarra Medical Clinic,62643703,MC,128020,WEST COAST DRIVE,11
20210926121846,989,Point,DDB06D3848C0694E,kml_990,0,989_0,989,103.842378423283,29008.24642835,1.38076896102348,40303.9339026,A,635,,"CDMP,CHAS",01,9401948,Yio Chu Kang MRT Clinic Pte Ltd,64598278,MC,560635,Ang Mo Kio Ave 6,5125
20210926121846,990,Point,A02316A4DDB4C909,kml_991,0,990_0,990,103.897805221313,35176.47753029,1.40515419804686,43000.42687869,A,266C,,"CDMP,CHAS",01,14M0301,ZENITH MEDICAL CLINIC,64433678,MC,823266,PUNGGOL WAY,374
20210926121846,991,Point,4241831FCB1347BA,kml_992,0,991_0,991,103.743525075344,18007.15448522,1.39095082434027,41429.98092775,A,516,,"CDMP,CHAS",01,9404715,Zam Family Clinic,67690302,MC,680516,CHOA CHU KANG STREET 51,66
20210926121846,992,Point,FE1C7EC3A37B2945,kml_993,0,992_0,992,103.934249434387,39232.58188074,1.32749295502142,34413.17234339,A,218,,"CDMP,CHAS",01,13C0053,THE FAHRENHEIT MEDICAL CENTRE,64438063,MC,460218,BEDOK NORTH STREET 1,27
20210926121846,993,Point,F6498D08D01BE0DA,kml_994,0,993_0,993,103.847404278661,29567.53084609,1.42574178896438,45276.80459937,A,411,,CHAS,01,9405683,THE FAMILY MEDICAL CENTRE (YISHUN) PTE. LTD.,62574522,MC,760411,YISHUN RING ROAD,1827
20210926121846,994,Point,E62B415CB0061863,kml_995,0,994_0,994,103.800270024775,24322.0017026,1.30659244995571,32101.89690875,A,117,,"CDMP,CHAS,ISP",01,9401694,THE FAMILY PRACTICE CLINIC & SURGERY,64748394,MC,140117,COMMONWEALTH DR,723
20210926121846,995,Point,7E0946548ECB7CC9,kml_996,0,995_0,995,103.867774260572,31834.55914981,1.3323543600733,34950.51916216,,148,,"CDMP,CHAS,ISP",01,9402785,THE FAMILY PRACTICE-POTONG PASIR,62816906,MC,350148,POTONG PASIR AVE 1,33
20210926121846,996,Point,B48F7D870535E889,kml_997,0,996_0,996,103.834434648473,28124.20591683,1.35276828454393,37207.75982906,B,225,THOMSON RIDGE ESTATE,"CDMP,CHAS",,9403418,THE FLAME TREE MEDICAL CENTRE,64512818,MD,574357,UPPER THOMSON ROAD,
20210926121846,997,Point,B5DB7C61920A0A6F,kml_998,0,997_0,997,103.873115537646,32428.91937834,1.37012983432538,39127.54816347,,154,,"CDMP,CHAS",01,9404276,THE HEALER CLINIC + SURGERY,62859866,MC,550154,SERANGOON NORTH AVENUE 1,452
20210926121846,998,Point,7F3FCB0EF31FE189,kml_999,0,998_0,998,103.883265346401,33558.5948083,1.31503870948872,33035.87223827,A,270,,"CDMP,CHAS,ISP",,9405526,THE MEDICAL AND AESTHETIC CLINIC PTE LTD,67425155,MC,387514,SIMS AVENUE,
20210926121846,999,Point,6D96510B833BD871,kml_1000,0,999_0,999,103.890606111941,34375.3631218,1.3873819457872,41035.23935336,A,303,,"CDMP,CHAS",01,13C0042,THE OLIVE TREE FAMILY CLINIC & SURGERY PTE. LTD.,63888697,MD,540303,ANCHORVALE LINK,02
20210926121846,1000,Point,E93094882AC7A438,kml_1001,0,1000_0,1000,103.75246691105,19002.22916017,1.38150500405147,40385.47303582,A,145,,"CDMP,CHAS,ISP",01,9401728,THE PEOPLE'S CLINIC,67693766,MD,680145,TECK WHYE AVE,161
20210926121846,1001,Point,7D1146BAD4D0820E,kml_1002,0,1001_0,1001,103.812007084733,25628.19925691,1.2757050081363,28686.5085671,A,61,,"CDMP,CHAS",01,9401748,THOMAS CLINIC & SURGERY,62704354,MD,100061,TELOK BLANGAH HEIGHTS,97
20210926121846,1002,Point,0A30B52729340719,kml_1003,0,1002_0,1002,103.829293518372,27552.04416703,1.28503456963472,29718.11379267,B,10,KAI FOOK MANSION,"CDMP,CHAS",,9403346,TIONG BAHRU MEDICAL CENTRE,62727966,MD,169248,KIM TIAN ROAD,
20210926121846,1003,Point,E168916C3F445A87,kml_1004,0,1003_0,1003,103.744937236151,18164.10878184,1.34155988951414,35968.57041489,,267A,,"CDMP,CHAS",01,9402398,TOH GUAN FAMILY CLINIC,65666966,MC,601267,TOH GUAN ROAD,02
20210926121846,1004,Point,85038E12505577C2,kml_1005,0,1004_0,1004,103.860481764343,31023.01775388,1.30097707775176,31480.96998662,B,287,,CHAS,01,16C0378,TOWN CLINIC,62981456,MC,199551,BEACH ROAD,00
20210926121846,1005,Point,32AB582C407A2CCC,kml_1006,0,1005_0,1005,103.800215758169,24315.92044092,1.27749904111234,28884.89737253,B,438C,,"CDMP,CHAS",01,9403626,TOWN HALL CLINIC PTE LTD,62788089,MD,119976,ALEXANDRA ROAD,01
20210926121846,1006,Point,8941A65F7C23A61E,kml_1007,0,1006_0,1006,103.849571983466,29808.82285369,1.34862997259882,36750.1724466,A,509,,"CDMP,CHAS",01,9401584,TP SIM FAMILY CLINIC & SURGERY,63538010,MD,570509,BISHAN STREET 11,378
20210926121846,1007,Point,A402FB9CD0622E8B,kml_1008,0,1007_0,1007,103.845155395288,29317.34341102,1.27672492662156,28799.27914422,B,7,TANJONG PAGAR CENTRE,CHAS,B1,18M0098,TPC Medical Clinic,63868980,MC,078884,WALLICH STREET,15
20210926121846,1008,Point,CD29DCE9C2D39F7C,kml_1009,0,1008_0,1008,103.901262391636,35561.22240689,1.4023030133944,42685.1680307,A,273C,,"CDMP,CHAS",01,12C0211,TRINITY MEDICAL (PUNGGOL),66948238,MC,823273,PUNGGOL PLACE,874
20210926121846,1009,Point,C87AB0FD003E9178,kml_1010,0,1009_0,1009,103.892836694638,34623.78747709,1.31756115896992,33314.81522645,B,10,Paya Lebar Quarter,"CDMP,CHAS,ISP",04,19M0193,TRUE MEDICAL CLINIC PAYA LEBAR QUARTER,69701933,MC,409057,PAYA LEBAR ROAD,26
20210926121846,1010,Point,8CB58888740F9F3C,kml_1011,0,1010_0,1010,103.932714940567,39061.71163646,1.34903743492173,36795.44732691,,824,TAMPINES GROVE,"CDMP,CHAS",01,17M0383,TRUE MEDICAL CLINIC TAMPINES WEST,69090324,MC,520824,TAMPINES STREET 81,26
20210926121846,1011,Point,91CB0B4BDDEEB963,kml_1012,0,1011_0,1011,103.873778334173,32502.68209144,1.36934534973622,39040.80514662,A,151,,"CDMP,CHAS",01,15C0226,TSI & PARTNERS FAMILY CLINIC,63834818,MC,550151,Serangoon North Avenue 2,01
20210926121846,1012,Point,1381A1E54833D2E6,kml_1013,0,1012_0,1012,103.832022135805,27855.71709674,1.29342273673818,30645.6336877,B,1,GREAT WORLD CITY,"CDMP,CHAS",01,9405029,TWIN CITY MEDICAL CENTRE,62351175,MD,237994,KIM SENG PROMENADE,136
20210926121846,1013,Point,3E68C36FCCE7E996,kml_1014,0,1013_0,1013,103.834676124776,28151.08249404,1.30242417185937,31640.96600373,B,391B,NGEE ANN CITY TOWER B,"CDMP,CHAS",14,9405601,TWIN CITY MEDICAL PRACTICE,62352511,MC,238874,ORCHARD ROAD,10
20210926121846,1014,Point,76E2814D0F5ED0D6,kml_1015,0,1014_0,1014,103.940408135516,39917.85977723,1.35313359794721,37248.41723766,,1,Our Tampines Hub,CHAS,03,17M0230,Tampines Family Medicine Clinic,67026022,MC,528523,Tampines Walk,34
20210926121846,1015,Point,212D6CB072E2F6A1,kml_1016,0,1015_0,1015,103.94925923137,40902.90073665,1.3507727878183,36987.4156271,A,267,,"CDMP,CHAS",01,9401596,Tampines Medical Centre,67815111,MC,520267,Tampines Street 21,41
20210926121846,1016,Point,944BE5787AC0733B,kml_1017,0,1016_0,1016,103.938014036838,39651.45163888,1.34719233083684,36591.44950089,A,801,TAMPINES POLYVIEW,"CDMP,CHAS,ISP",01,20M0065,Tampines West Medical Clinic,62231070,MC,520801,TAMPINES AVENUE 4,269
20210926121846,1017,Point,06F1615227955079,kml_1018,0,1017_0,1017,103.849316086331,29780.3450396,1.34780072006666,36658.47770869,A,116,,"CDMP,CHAS,ISP",01,9401603,Tan & Yik Clinic & Surgery,62584122,MC,570116,Bishan Street 12,36
20210926121846,1018,Point,D50B4D19A06DF2B3,kml_1019,0,1018_0,1018,103.773146152732,21303.45604798,1.34056144545446,35858.07223692,B,84,,"CDMP,CHAS",,9402691,Tang Family Clinic,64680118,MC,598593,Jalan Jurong Kechil,
20210926121846,1019,Point,22CEDAA53927EFDC,kml_1020,0,1019_0,1019,103.908688936297,36387.94222808,1.33141324887407,34846.55729474,A,117,,"CDMP,CHAS",01,16C0052,Tay Clinic,67419936,MC,470117,BEDOK RESERVOIR ROAD,62
20210926121846,1020,Point,0BEBC64A11DD7B51,kml_1021,0,1020_0,1020,103.854887502669,30400.4187678,1.30946144037683,32419.12120826,B,29A,,"CDMP,CHAS",,9404714,Tayka Medical,63924473,MC,209562,DESKER ROAD,
20210926121846,1021,Point,A47FFC2A7BEF139F,kml_1022,0,1021_0,1021,103.717048366415,15060.40645539,1.34767189579547,36644.53597271,A,526,,"CDMP,CHAS,ISP",01,13C0217,Tayka Medical Family Clinic,65645528,MD,640526,JURONG WEST STREET 52,323
20210926121846,1022,Point,A11948585227AAE0,kml_1023,0,1022_0,1022,103.855527833275,30471.62220181,1.36879314161118,38979.71821108,A,451,,"CDMP,CHAS",01,9404412,Teck Ghee Clinic (Dr Tan Yang Khai) Pte Ltd,64527971,MC,560451,ANG MO KIO AVENUE 10,1765
20210926121846,1023,Point,483E293A3CCEB3FF,kml_1024,0,1023_0,1023,103.844212383776,29212.37210633,1.32214005414322,33821.04952422,B,38,Mount Elizabeth Novena Specialist Centre,"CDMP,CHAS",10,12C0253,The Chest and Internal Medicine Clinic,66944333,MD,329563,IRRAWADDY ROAD,25
20210926121846,1024,Point,CEC49F3FE83CF613,kml_1025,0,1024_0,1024,103.764518593859,20343.21973149,1.31412254189651,32934.61699449,A,442,,"CDMP,CHAS,ISP",01,17M0052,The Chong Family Clinic Pte Ltd,62661998,MC,120442,CLEMENTI AVENUE 3,113
20210926121846,1025,Point,316292F54FE3AD69,kml_1026,0,1025_0,1025,103.864326436374,31450.88330813,1.30971120681481,32446.75006594,B,12,APERIA,"CDMP,CHAS",03,15M0012,The Clinic @ Aperia,63416892,MC,339511,KALLANG AVENUE,15
20210926121846,1026,Point,11BCBF3F77C17C6B,kml_1027,0,1026_0,1026,103.799145295322,24196.78250914,1.27483060005422,28589.83647114,B,20,MAPLETREE BUSINESS CITY,"CDMP,CHAS",02,16M0224,The Clinic @ Business City,68167180,MC,117439,PASIR PANJANG ROAD,26
20210926121846,1027,Point,9209FC0297D3C91F,kml_1028,0,1027_0,1027,103.850105818253,29868.27162542,1.29665679202142,31003.24501191,B,70,LI KA SHING LIBRARY BUILDING,CHAS,B1,11C0105,The Clinic @ Campus,63339300,MC,178901,STAMFORD ROAD,21
20210926121846,1028,Point,C17E1F905306977C,kml_1029,0,1028_0,1028,103.850083822226,29865.8344171,1.28185803631837,29366.87490815,,138,CAPITAGREEN,"CDMP,CHAS",02,15M0386,The Clinic @ Capitagreen,63846851,MC,048946,MARKET STREET,01A
20210926121846,1029,Point,816B678E91928098,kml_1030,0,1029_0,1029,103.888825620541,34177.34727847,1.33631557485623,35388.5730408,B,18,MAPLETREE 18,CHAS,01,17M0038,The Clinic @ Tai Seng,63840160,MC,539775,TAI SENG STREET,07/08
20210926121846,1030,Point,B3BB778A20DEC47D,kml_1031,0,1030_0,1030,103.852844801568,30173.11256636,1.27737235048624,28870.87312602,B,5,MARINA ONE THE HEART,CHAS,01,18M0117,The Clinic Group @ Marina One,62828518,MC,018935,STRAITS VIEW,07
20210926121846,1031,Point,C62FED81CF7FE575,kml_1032,0,1031_0,1031,103.788101008635,22967.68916254,1.29986251393975,31357.75610762,,1,GALAXIS,CHAS,01,13C0055,The Clinic@Fusionopolis,64660602,MC,138522,FUSIONOPOLIS PLACE,05
20210926121846,1032,Point,F8150A59409E0B7A,kml_1033,0,1032_0,1032,103.770776117109,21039.64432754,1.32198067676568,33803.51137669,A,109,,"CDMP,CHAS",01,9405467,The Dublin Clinic,67747300,MC,120109,CLEMENTI STREET 11,25
20210926121846,1033,Point,D022E321C15FFC50,kml_1034,0,1033_0,1033,103.861087462865,31090.40397139,1.31942539044681,33520.89049554,A,101,,"CDMP,CHAS",01,9404014,The Family Clinic @ Towner,62950995,MD,322101,Towner Road,202
20210926121846,1034,Point,02CB87DDC85E0D7A,kml_1035,0,1034_0,1034,103.871416978846,32239.88407605,1.37368392969698,39520.53903768,A,542B,,"CDMP,CHAS",01,14M0271,The Family Physician Clinic,65551828,MC,552542,SERANGOON NORTH AVENUE 3,02
20210926121846,1035,Point,53E1BA84011DD2A4,kml_1036,0,1035_0,1035,103.809758591462,25377.97979831,1.29531966312279,30855.39820025,A,85,,"CDMP,CHAS,ISP",01,16M0027,The Family Practice@ Skyville,62551382,MC,141085,DAWSON ROAD,06
20210926121846,1036,Point,771EF2E5563BAD9D,kml_1037,0,1036_0,1036,103.865163649373,31544.06701896,1.30275121610742,31677.15122692,B,5001,GOLDEN MILE COMPLEX,"CDMP,CHAS,ISP",01,20M0120,The Good Clinic,62480911,MC,199588,BEACH ROAD,13
20210926121846,1037,Point,987F0929EA029658,kml_1038,0,1037_0,1037,103.837601167324,28476.6056996,1.34182282585918,35997.46734975,B,820,MOUNT ALVERNIA HOSPITAL,"CDMP,CHAS",07,15M0209,The Good Life Medical Center,67107551,MC,574623,THOMSON ROAD,57
20210926121846,1038,Point,987F0929251F4829,kml_1039,0,1038_0,1038,103.837601167324,28476.6056996,1.34182282585918,35997.46734975,B,820,MOUNT ALVERNIA HOSPITAL MEDICAL CENTRE D,"CDMP,CHAS",05,14M0173,The Heart Doctors Clinic,62565680,MC,574623,THOMSON ROAD,56
20210926121846,1039,Point,F5C32B0CA3FD835D,kml_1040,0,1039_0,1039,103.840350063969,28782.54827408,1.27661793625795,28787.44666296,B,120,MARITIME HOUSE,"CDMP,CHAS",02,9405587,The Pinnacle Medical Centre @ Maritime,62252771,MC,089760,CANTONMENT ROAD,06
20210926121846,1040,Point,C8D429105EF2776B,kml_1041,0,1040_0,1040,103.83543933754,28236.02090344,1.30516521414744,31944.05636556,B,3,MOUNT ELIZABETH MEDICAL CENTRE,"CDMP,CHAS",08,9404706,The Singapore Clinic for Kidney Diseases (Pte Ltd),67353513,MC,228510,MOUNT ELIZABETH,01
20210926121846,1041,Point,BF6E06EAF08AA4D8,kml_1042,0,1041_0,1041,103.860807411655,31059.22710066,1.32754908036765,34419.16616087,A,116B,TENTERAM PEAK,CHAS,01,18M0014,The Tenteram Clinic,62660196,MC,322116,JALAN TENTERAM,549
20210926121846,1042,Point,5098930925ACF5A4,kml_1043,0,1042_0,1042,103.826785447839,27272.91702843,1.28569742860668,29791.4099248,A,18,,"CDMP,CHAS",02,13M0318,The iClinic,81336072,MC,164018,JALAN MEMBINA,07
20210926121846,1043,Point,031A3DD806715F1D,kml_1044,0,1043_0,1043,103.842935479988,29070.26380171,1.32589620222,34236.38449643,B,2,BALESTIER HILL SHOPPING CENTRE,"CDMP,CHAS,ISP",01,20M0333,Thomson GP Clinic,69338377,MC,320002,BALESTIER ROAD,671
20210926121846,1044,Point,BA4A8D1FB47BBD7F,kml_1045,0,1044_0,1044,103.848576334378,29698.00522742,1.36733858326108,38818.87450882,A,347,,"CDMP,CHAS,ISP",01,9403624,Tng Family Clinic,64541203,MC,560347,Ang Mo Kio Ave 3,2126
20210926121846,1045,Point,23B9DC461952E400,kml_1046,0,1045_0,1045,103.847677034523,29597.92568292,1.36462540282437,38518.86418674,,316B,MULTI STOREY CAR PARK,"CDMP,CHAS,ISP",01,9403978,Tong Clinic & Surgery,64528311,MC,563316,ANG MO KIO STREET 31,05
20210926121846,1046,Point,6CB15F6EEBD28BEB,kml_1047,0,1046_0,1046,103.957268859362,41794.31253131,1.34575482690831,36432.59776491,A,151,,"CDMP,CHAS,ISP",01,9404181,Trinity Medical & Aesthetic Clinic,62602822,MC,520151,Simei Street 1,33
20210926121846,1047,Point,51650FEB863BD306,kml_1048,0,1047_0,1047,103.944509227628,40374.30094142,1.3461607395066,36477.41323777,A,139,,"CDMP,CHAS,ISP",01,18C0182,STREET 11 CLINIC,65882139,MC,521139,TAMPINES ST 11,18
20210926121846,1048,Point,D0BA3F55458E0BB6,kml_1049,0,1048_0,1048,103.953009919289,41320.29635318,1.35345315773106,37283.81809632,A,201B,,"CDMP,CHAS,ISP",02,9401556,STREET 21 CLINIC TAMPINES PTE. LTD.,67857888,MC,522201,TAMPINES ST 21,1097
20210926121846,1049,Point,7A8BA0D6C8001B18,kml_1050,0,1049_0,1049,103.841432372506,28902.96315156,1.37992681961038,40210.81384534,A,632,,"CDMP,CHAS,ISP",01,18C0180,SUMMIT MEDICAL CLINIC,64560060,MC,560632,ANG MO KIO AVE 4,956
20210926121846,1050,Point,966B655E6DD7F567,kml_1051,0,1050_0,1050,103.888915861518,34187.24324441,1.39382852232708,41748.06495907,A,318B,ANCHORVALE GARDENS,"CDMP,CHAS",01,17M0022,SUNBEAM MEDICAL CLINIC,68023642,MC,542318,ANCHORVALE LINK,257
20210926121846,1051,Point,8EC1ED704AD1B3E4,kml_1052,0,1051_0,1051,103.769732692211,20923.69095086,1.38057053055556,40282.0852007,A,443C,,"CDMP,CHAS,ISP",01,16M0079,SUNBEAM MEDICAL CLINIC,66100968,MC,673443,FAJAR ROAD,76
20210926121846,1052,Point,102989A91DB798BF,kml_1053,0,1052_0,1052,103.724307319672,15868.25225158,1.34833335721941,36717.63984261,A,498,,"CDMP,CHAS",01,9401560,SUNNYVALE CLINIC & SURGERY,65670554,MC,640498,JURONG WEST ST 41,466
20210926121846,1053,Point,E04B6346618E76D1,kml_1054,0,1053_0,1053,103.853929522028,30293.80179285,1.31247324146379,32752.14975386,,1,CONNEXION,"CDMP,CHAS,ISP",15,17M0338,Saint-Julien Clinic for Diabetes & Endocrinology,62585891,MC,217562,FARRER PARK STATION ROAD,20
20210926121846,1054,Point,8F4E1AAC7D95BFDB,kml_1055,0,1054_0,1054,103.819619835472,26475.5504925,1.45381060923032,48380.51364531,A,511,SEMBAWANG MART,"CDMP,CHAS",02,16M0038,Sembawang Mart Medical Centre,64819793,MC,750511,CANBERRA ROAD,02A
20210926121846,1055,Point,0EC16A60A3F337F7,kml_1056,0,1055_0,1055,103.891156696939,34436.64919041,1.38253437190713,40499.22048184,A,274D,,CHAS,01,17M0146,Sengkang Family Clinic,63867781,MC,544274,COMPASSVALE BOW,01
20210926121846,1056,Point,53B4F863AE6930F2,kml_1057,0,1056_0,1056,103.762010135614,20064.27483642,1.38285734133979,40534.97369011,A,609,,"CDMP,CHAS",B1,9403971,Senja Family Clinic,62190688,MC,670609,Bukit Panjang Ring Road,908
20210926121846,1057,Point,FAB6EC5F442A71A3,kml_1058,0,1057_0,1057,103.862002015014,31192.18321451,1.32058609482407,33649.23637172,A,102,TOWNERVILLE,"CDMP,CHAS",01,11C0128,Shenton Family Medical Clinic,63910860,MC,322102,TOWNER ROAD,268 (Lower Floor)
20210926121846,1058,Point,0FE8E21281FD9298,kml_1059,0,1058_0,1058,103.819139250561,26421.94634735,1.26477806953607,27478.2587832,,1,HarbourFront Tower One,"CDMP,CHAS,ISP",01,9403882,Shenton Medical Group,63775727,MC,098633,HarbourFront Place,04
20210926121846,1059,Point,13F9849CC29EBE82,kml_1060,0,1059_0,1059,103.852160453744,30096.94675696,1.28150088901303,29327.38496595,,1,One Raffles Quay North Tower,"CDMP,CHAS",09,9404351,Shenton Medical Group,63277273,MC,048583,Raffles Quay,02
20210926121846,1060,Point,D48DEB2856ADE047,kml_1061,0,1060_0,1060,103.941978174961,40092.46036889,1.37860239755804,40064.64021755,A,625,ELIAS MALL,"CDMP,CHAS,ISP",01,11C0168,Shenton Medical Group,65855768,MC,510625,ELIAS ROAD,324B
20210926121846,1061,Point,EA5A897BC8CE12CF,kml_1062,0,1061_0,1061,103.893122570095,34655.4250568,1.3828700200017,40536.3401685,B,10,BUANGKOK NEL MRT STATION,"CDMP,CHAS,ISP",01,12C0187,Shenton Medical Group,63153671,MC,545061,SENGKANG CENTRAL,04
20210926121846,1062,Point,0C42DDA072312ADF,kml_1063,0,1062_0,1062,103.963121893503,42445.75027718,1.33587129987692,35339.75904622,B,2,UE BIZHUB EAST,"CDMP,CHAS",01,12C0231,Shenton Medical Group,66362490,MD,486015,CHANGI BUSINESS PARK AVENUE 1,03
20210926121846,1063,Point,87FF9B512E6678A8,kml_1064,0,1063_0,1063,103.85508122639,30421.99348392,1.29365772479444,30671.62777158,B,90,ESPLANADE MRT STATION,"CDMP,CHAS",B1,13C0026,Shenton Medical Group,68870151,MD,189562,BRAS BASAH ROAD,02
20210926121846,1064,Point,99FFB782ECE4243B,kml_1065,0,1064_0,1064,103.785325969367,22659.15510384,1.43681436152121,46501.20531884,B,30,WOODLANDS MRT STATION,"CDMP,CHAS,ISP",01,13C0142,Shenton Medical Group,63639415,MD,738343,WOODLANDS AVENUE 2,47/48/49
20210926121846,1065,Point,D8FFA9464354477F,kml_1066,0,1065_0,1065,103.871939623607,32298.08317353,1.35386322682384,37328.86711694,A,263,,"CDMP,CHAS",01,15M0262,Shenton Medical Group,64876580,MC,550263,SERANGOON CENTRAL DRIVE,59
20210926121846,1066,Point,216AB9CF0D879990,kml_1067,0,1066_0,1066,103.845130852041,29314.58021651,1.33781465664298,35554.26718745,A,126,TOA PAYOH HEIGHTS,"CDMP,CHAS,ISP",01,19M0182,Shenton Medical Group,62590991,MC,310126,LORONG 1 TOA PAYOH,561
20210926121846,1067,Point,F1C7D87D4DC1C119,kml_1068,0,1067_0,1067,103.841268831273,28884.74893834,1.41795288509924,44415.54359079,B,598,THE WISTERIA,"CDMP,CHAS,ISP",B1,19M0307,Shenton Medical Group,66945668,MC,768698,YISHUN RING ROAD,09
20210926121846,1068,Point,1F56F12C286F009C,kml_1069,0,1068_0,1068,103.876125506847,32763.85014565,1.39147015412078,41487.25875861,B,33,THE SELETAR MALL,"CDMP,CHAS,ISP",01,20M0029,Shenton Medical Group,62140363,MC,797653,SENGKANG WEST AVENUE,55/56
20210926121846,1069,Point,F71F475A933D1A43,kml_1070,0,1069_0,1069,103.77313224288,21301.90638775,1.33997913597878,35793.68342757,A,18,TOH YI GARDENS,"CDMP,CHAS",01,20M0296,Shenton Medical Group,62358926,MC,590018,TOH YI DRIVE,103
20210926121846,1070,Point,1C5F09DCB69C208E,kml_1071,0,1070_0,1070,103.801264139133,24432.59204659,1.27398640019418,28496.48616533,B,460,PSA BUILDING (ALEXANDRA RETAIL CENTRE),"CDMP,CHAS",02,13M0249,Shenton Wellness Centre,63761630,MC,119963,ALEXANDRA ROAD,15
20210926121846,1071,Point,6ECB8E5B80E6BD10,kml_1072,0,1071_0,1071,103.719222201398,15302.34180899,1.34981225393483,36881.19489031,A,501,,"CDMP,CHAS",01,13C0188,Shifa Clinic (Jurong),64698941,MC,640501,Jurong West Street 51,277
20210926121846,1072,Point,9CED9E08E62C64E5,kml_1073,0,1072_0,1072,103.723241115985,15749.60668909,1.35057698682517,36965.7347309,A,463,,"CDMP,CHAS,ISP",01,11C0127,Shine Family Clinic,65637934,MC,640463,JURONG WEST STREET 41,560
20210926121846,1073,Point,26365A3B352C19A7,kml_1074,0,1073_0,1073,103.88755572228,34035.91882303,1.37755651165883,39948.78430378,,573,,"CDMP,CHAS",01,9404392,Sia & Yeo Hougang Clinic Pte Ltd,63861426,MC,530573,Hougang Street 51,21
20210926121846,1074,Point,85F00EA16314CF20,kml_1075,0,1074_0,1074,103.718334683532,15203.57435132,1.3505012764805,36957.38833439,A,502,,"CDMP,CHAS",01,9405203,Silver Cross Medical,68992141,MC,640502,Jurong West Ave 1,803
